raceId,driverId,lap,position,time,milliseconds
1017,840,28,8,1:36.661,96661
1017,840,29,8,1:36.535,96535
1017,840,30,8,1:36.516,96516
1017,840,31,7,1:36.658,96658
1017,840,32,7,1:36.528,96528
1017,840,33,7,1:36.820,96820
1017,840,34,6,1:36.660,96660
1017,840,35,6,1:36.676,96676
1017,840,36,6,1:37.069,97069
1017,840,37,6,1:37.311,97311
1017,840,38,6,1:37.536,97536
1017,840,39,13,1:58.378,118378
1017,840,40,13,1:39.687,99687
1017,840,41,13,1:35.005,95005
1017,840,42,13,1:34.981,94981
1017,840,43,13,1:34.928,94928
1017,840,44,13,1:34.924,94924
1017,840,45,13,1:37.554,97554
1017,840,46,13,1:35.756,95756
1017,840,47,13,1:36.052,96052
1017,840,48,13,1:35.488,95488
1017,840,49,13,1:47.887,107887
1017,840,50,13,1:35.231,95231
1017,840,51,13,1:35.176,95176
1017,840,52,13,1:35.229,95229
1017,848,1,16,1:53.571,113571
1017,848,2,16,1:40.230,100230
1017,848,3,16,1:39.436,99436
1017,848,4,16,1:38.930,98930
1017,848,5,16,1:38.579,98579
1017,848,6,16,1:38.954,98954
1017,848,7,15,1:38.964,98964
1017,848,8,15,1:38.860,98860
1017,848,9,15,1:38.489,98489
1017,848,10,15,1:38.660,98660
1017,848,11,15,1:38.580,98580
1017,848,12,15,1:38.319,98319
1017,848,13,15,1:38.938,98938
1017,848,14,14,1:37.930,97930
1017,848,15,14,1:37.577,97577
1017,848,16,13,1:37.513,97513
1017,848,17,12,1:37.701,97701
1017,848,18,10,1:37.298,97298
1017,848,19,10,1:37.070,97070
1017,848,20,9,1:37.010,97010
1017,848,21,9,1:36.918,96918
1017,848,22,9,1:36.979,96979
1017,848,23,9,1:37.331,97331
1017,848,24,9,1:37.235,97235
1017,848,25,16,1:57.069,117069
1017,848,26,17,1:43.097,103097
1017,848,27,17,1:36.681,96681
1017,848,28,17,1:36.604,96604
1017,848,29,16,1:36.585,96585
1017,848,30,16,1:36.329,96329
1017,848,31,15,1:36.973,96973
1017,848,32,14,1:36.506,96506
1017,848,33,14,1:36.736,96736
1017,848,34,14,1:38.699,98699
1017,848,35,14,1:36.251,96251
1017,848,36,14,1:36.276,96276
1017,848,37,14,1:36.046,96046
1017,848,38,14,1:36.232,96232
1017,848,39,14,1:37.754,97754
1017,848,40,14,1:35.708,95708
1017,848,41,14,1:35.737,95737
1017,848,42,14,1:35.828,95828
1017,848,43,14,1:36.899,96899
1017,848,44,14,1:36.290,96290
1017,848,45,14,1:35.451,95451
1017,848,46,14,1:35.136,95136
1017,848,47,15,1:38.516,98516
1017,848,48,15,1:35.770,95770
1017,848,49,15,1:47.882,107882
1017,848,50,15,1:36.859,96859
1017,848,51,15,1:35.029,95029
1017,848,52,15,1:35.491,95491
1017,9,1,17,1:54.848,114848
1017,9,2,17,1:41.487,101487
1017,9,3,18,1:41.806,101806
1017,9,4,19,1:40.930,100930
1017,9,5,19,1:40.573,100573
1017,9,6,19,1:40.297,100297
1017,9,7,18,1:39.982,99982
1017,9,8,18,1:40.017,100017
1017,9,9,18,1:39.533,99533
1017,9,10,18,1:39.454,99454
1017,9,11,18,1:39.328,99328
1017,9,12,18,1:39.463,99463
1017,9,13,18,1:39.410,99410
1017,9,14,18,1:39.700,99700
1017,9,15,18,1:39.352,99352
1017,9,16,18,1:40.599,100599
1017,9,17,18,1:39.435,99435
1017,9,18,19,1:40.627,100627
1017,9,19,19,1:39.083,99083
1017,9,20,20,1:41.077,101077
1017,9,21,20,1:40.154,100154
1017,9,22,20,1:40.447,100447
1017,9,23,20,1:38.845,98845
1017,9,24,20,1:58.740,118740
1017,9,25,20,1:43.130,103130
1017,9,26,20,1:39.184,99184
1017,9,27,20,1:38.127,98127
1017,9,28,20,1:38.404,98404
1017,9,29,20,1:38.517,98517
1017,9,30,20,1:38.257,98257
1017,9,31,20,1:38.081,98081
1017,9,32,20,1:38.097,98097
1017,9,33,19,1:37.783,97783
1017,9,34,19,1:37.888,97888
1017,9,35,19,1:37.848,97848
1017,9,36,19,1:37.908,97908
1017,9,37,19,1:38.159,98159
1017,9,38,19,1:37.819,97819
1017,9,39,19,1:37.597,97597
1017,9,40,19,1:37.214,97214
1017,9,41,19,1:39.830,99830
1017,9,42,19,1:39.123,99123
1017,9,43,19,1:42.227,102227
1017,9,44,19,1:40.025,100025
1017,9,45,18,1:38.840,98840
1017,9,46,18,1:38.500,98500
1017,9,47,18,1:38.557,98557
1017,9,48,18,1:46.877,106877
1017,9,49,18,1:37.236,97236
1017,9,50,18,1:36.608,96608
1017,9,51,18,1:37.589,97589
1017,154,1,18,1:55.366,115366
1017,154,2,18,1:41.404,101404
1017,154,3,17,1:39.451,99451
1017,154,4,17,1:38.526,98526
1017,154,5,17,1:38.508,98508
1017,154,6,17,1:38.525,98525
1017,154,7,16,1:38.997,98997
1017,154,8,17,1:39.387,99387
1017,154,9,17,1:38.727,98727
1017,154,10,17,1:38.508,98508
1017,154,11,17,1:38.701,98701
1017,154,12,17,1:37.824,97824
1017,154,13,17,1:38.214,98214
1017,154,14,17,1:38.523,98523
1017,154,15,17,1:38.887,98887
1017,154,16,15,1:38.275,98275
1017,154,17,14,1:37.800,97800
1017,154,18,13,1:37.497,97497
1017,154,19,13,1:38.907,98907
1017,154,20,13,1:37.424,97424
1017,154,21,13,1:37.570,97570
1017,154,22,13,1:37.072,97072
1017,154,23,13,1:37.301,97301
1017,154,24,13,1:37.117,97117
1017,154,25,12,1:36.868,96868
1017,154,26,12,1:37.106,97106
1017,154,27,13,1:39.638,99638
1017,154,28,14,1:38.194,98194
1017,154,29,14,1:37.409,97409
1017,154,30,14,1:37.331,97331
1017,154,31,17,1:58.453,118453
1017,154,32,17,1:41.348,101348
1017,154,33,17,1:38.157,98157
1017,154,34,16,1:36.079,96079
1017,154,35,16,1:36.119,96119
1017,154,36,16,1:37.771,97771
1017,154,37,16,1:35.907,95907
1017,154,38,16,1:36.167,96167
1017,154,39,16,1:38.029,98029
1017,154,40,16,1:36.067,96067
1017,154,41,16,1:35.780,95780
1017,154,42,16,1:35.691,95691
1017,154,43,16,1:38.434,98434
1017,154,44,16,1:35.748,95748
1017,847,1,19,1:56.082,116082
1017,847,2,19,1:41.489,101489
1017,847,3,20,1:41.658,101658
1017,847,4,20,1:40.645,100645
1017,847,5,20,1:40.447,100447
1017,847,6,20,1:40.785,100785
1017,847,7,19,1:39.606,99606
1017,847,8,19,1:39.837,99837
1017,847,9,19,1:39.946,99946
1017,847,10,19,1:39.059,99059
1017,847,11,19,1:40.049,100049
1017,847,12,19,1:39.638,99638
1017,847,13,19,1:39.124,99124
1017,847,14,19,1:39.251,99251
1017,847,15,20,1:39.544,99544
1017,847,16,19,1:40.108,100108
1017,847,17,19,1:39.520,99520
1017,847,18,18,1:39.189,99189
1017,847,19,18,1:38.661,98661
1017,847,20,18,1:38.497,98497
1017,847,21,18,1:39.842,99842
1017,847,22,18,1:38.877,98877
1017,847,23,18,1:38.688,98688
1017,847,24,19,1:39.471,99471
1017,847,25,19,1:59.875,119875
1017,847,26,19,1:43.301,103301
1017,847,27,19,1:38.045,98045
1017,847,28,19,1:38.389,98389
1017,847,29,19,1:37.171,97171
1017,847,30,19,1:38.372,98372
1017,847,31,19,1:37.511,97511
1017,847,32,19,1:37.579,97579
1017,847,33,20,2:04.465,124465
1017,847,34,20,1:45.567,105567
1017,847,35,20,1:37.713,97713
1017,847,36,20,1:36.748,96748
1017,847,37,20,1:38.615,98615
1017,847,38,20,1:36.420,96420
1017,847,39,20,1:38.547,98547
1017,847,40,20,1:38.240,98240
1017,847,41,20,1:36.559,96559
1017,847,42,20,1:36.580,96580
1017,847,43,20,1:37.733,97733
1017,847,44,20,1:36.984,96984
1017,847,45,19,1:39.581,99581
1017,847,46,19,1:36.601,96601
1017,847,47,19,1:37.962,97962
1017,847,48,19,1:47.198,107198
1017,847,49,19,1:36.249,96249
1017,847,50,19,1:35.836,95836
1017,847,51,19,1:35.830,95830
1017,826,1,20,1:56.674,116674
1017,826,2,20,1:41.302,101302
1017,826,3,19,1:40.362,100362
1017,826,4,18,1:38.287,98287
1017,826,5,18,1:38.187,98187
1017,826,6,18,1:38.302,98302
1017,826,7,17,1:38.479,98479
1017,826,8,16,1:37.715,97715
1017,826,9,16,1:38.061,98061
1017,826,10,16,1:38.146,98146
1017,826,11,16,1:38.358,98358
1017,826,12,16,1:38.503,98503
1017,826,13,16,1:38.834,98834
1017,826,14,16,1:38.663,98663
1017,826,15,15,1:38.468,98468
1017,826,16,14,1:37.955,97955
1017,826,17,13,1:37.644,97644
1017,826,18,12,1:37.697,97697
1017,826,19,11,1:37.586,97586
1017,826,20,12,1:38.797,98797
1017,826,21,12,1:37.582,97582
1017,826,22,12,1:36.990,96990
1017,826,23,12,1:36.997,96997
1017,826,24,12,1:37.013,97013
1017,826,25,11,1:37.032,97032
1017,826,26,11,1:36.680,96680
1017,826,27,11,1:36.827,96827
1017,826,28,11,1:36.754,96754
1017,826,29,11,1:36.600,96600
1017,826,30,11,1:37.061,97061
1017,826,31,10,1:37.685,97685
1017,826,32,16,1:58.547,118547
1017,826,33,16,1:41.093,101093
1017,826,34,15,1:36.062,96062
1017,826,35,15,1:35.895,95895
1017,826,36,15,1:35.812,95812
1017,826,37,15,1:37.206,97206
1017,826,38,15,1:35.529,95529
1017,826,39,15,1:35.259,95259
1017,826,40,15,1:35.256,95256
1017,826,41,15,1:35.403,95403
1017,826,42,15,1:37.298,97298
1017,826,43,15,1:35.225,95225
1017,826,44,15,1:36.344,96344
1017,826,45,15,1:35.281,95281
1017,826,46,15,1:35.233,95233
1017,826,47,14,1:35.707,95707
1017,826,48,14,1:37.179,97179
1017,826,49,14,1:47.031,107031
1017,826,50,14,1:35.627,95627
1017,826,51,14,1:35.229,95229
1017,826,52,14,1:35.654,95654
1018,844,1,1,1:11.551,71551
1018,844,2,1,1:09.282,69282
1018,844,3,1,1:09.407,69407
1018,844,4,1,1:09.318,69318
1018,844,5,1,1:09.540,69540
1018,844,6,1,1:09.406,69406
1018,844,7,1,1:09.526,69526
1018,844,8,1,1:09.693,69693
1018,844,9,1,1:09.438,69438
1018,844,10,1,1:09.492,69492
1018,844,11,1,1:09.754,69754
1018,844,12,1,1:09.621,69621
1018,844,13,1,1:09.771,69771
1018,844,14,1,1:09.616,69616
1018,844,15,1,1:09.786,69786
1018,844,16,1,1:09.528,69528
1018,844,17,1,1:09.445,69445
1018,844,18,1,1:09.227,69227
1018,844,19,1,1:09.418,69418
1018,844,20,1,1:09.553,69553
1018,844,21,1,1:09.614,69614
1018,844,22,1,1:12.619,72619
1018,844,23,3,1:27.182,87182
1018,844,24,3,1:08.962,68962
1018,844,25,3,1:09.028,69028
1018,844,26,3,1:09.008,69008
1018,844,27,3,1:09.574,69574
1018,844,28,3,1:09.071,69071
1018,844,29,3,1:09.276,69276
1018,844,30,3,1:09.195,69195
1018,844,31,2,1:09.029,69029
1018,844,32,1,1:09.230,69230
1018,844,33,1,1:08.880,68880
1018,844,34,1,1:08.820,68820
1018,844,35,1,1:08.344,68344
1018,844,36,1,1:08.634,68634
1018,844,37,1,1:08.962,68962
1018,844,38,1,1:09.280,69280
1018,844,39,1,1:09.098,69098
1018,844,40,1,1:08.824,68824
1018,844,41,1,1:08.743,68743
1018,844,42,1,1:08.942,68942
1018,844,43,1,1:09.179,69179
1018,844,44,1,1:08.750,68750
1018,844,45,1,1:09.546,69546
1018,844,46,1,1:08.749,68749
1018,844,47,1,1:08.921,68921
1018,844,48,1,1:08.846,68846
1018,844,49,1,1:08.709,68709
1018,844,50,1,1:08.869,68869
1018,844,51,1,1:08.983,68983
1018,844,52,1,1:08.513,68513
1018,844,53,1,1:08.895,68895
1018,844,54,1,1:08.426,68426
1018,844,55,1,1:08.530,68530
1018,844,56,1,1:08.704,68704
1018,844,57,1,1:08.225,68225
1018,844,58,1,1:07.994,67994
1018,844,59,1,1:08.122,68122
1018,844,60,1,1:08.010,68010
1018,844,61,1,1:08.136,68136
1018,844,62,1,1:08.589,68589
1018,844,63,1,1:08.063,68063
1018,844,64,1,1:08.531,68531
1018,844,65,1,1:08.482,68482
1018,844,66,1,1:08.408,68408
1018,844,67,1,1:09.005,69005
1018,844,68,1,1:09.213,69213
1018,844,69,2,1:09.859,69859
1018,844,70,2,1:08.455,68455
1018,844,71,2,1:09.147,69147
1018,822,1,2,1:12.813,72813
1018,822,2,2,1:09.891,69891
1018,822,3,2,1:09.733,69733
1018,822,4,2,1:09.492,69492
1018,822,5,2,1:09.411,69411
1018,822,6,2,1:09.649,69649
1018,822,7,2,1:09.628,69628
1018,822,8,2,1:09.519,69519
1018,822,9,2,1:09.646,69646
1018,822,10,2,1:09.839,69839
1018,822,11,2,1:10.062,70062
1018,822,12,2,1:10.100,70100
1018,822,13,2,1:10.030,70030
1018,822,14,2,1:09.520,69520
1018,822,15,2,1:09.544,69544
1018,822,16,2,1:09.574,69574
1018,822,17,2,1:09.436,69436
1018,822,18,2,1:09.755,69755
1018,822,19,2,1:09.910,69910
1018,822,20,2,1:09.440,69440
1018,822,21,3,1:12.674,72674
1018,822,22,4,1:26.584,86584
1018,822,23,4,1:09.131,69131
1018,822,24,4,1:09.520,69520
1018,822,25,4,1:09.477,69477
1018,822,26,4,1:09.251,69251
1018,822,27,4,1:09.265,69265
1018,822,28,4,1:08.984,68984
1018,822,29,4,1:09.190,69190
1018,822,30,4,1:09.217,69217
1018,822,31,3,1:08.947,68947
1018,822,32,2,1:08.986,68986
1018,822,33,2,1:08.955,68955
1018,822,34,2,1:08.843,68843
1018,822,35,2,1:08.716,68716
1018,822,36,2,1:09.045,69045
1018,822,37,2,1:09.266,69266
1018,822,38,2,1:08.984,68984
1018,822,39,2,1:08.796,68796
1018,822,40,2,1:08.714,68714
1018,822,41,2,1:08.673,68673
1018,822,42,2,1:08.733,68733
1018,822,43,2,1:08.841,68841
1018,822,44,2,1:08.977,68977
1018,822,45,2,1:09.044,69044
1018,822,46,2,1:09.290,69290
1018,822,47,2,1:08.919,68919
1018,822,48,2,1:08.764,68764
1018,822,49,2,1:09.029,69029
1018,822,50,2,1:08.943,68943
1018,822,51,2,1:08.802,68802
1018,822,52,2,1:08.935,68935
1018,822,53,2,1:08.565,68565
1018,822,54,2,1:08.882,68882
1018,822,55,2,1:08.898,68898
1018,822,56,3,1:10.302,70302
1018,822,57,3,1:09.249,69249
1018,822,58,3,1:09.169,69169
1018,822,59,3,1:09.059,69059
1018,822,60,3,1:09.081,69081
1018,822,61,3,1:09.095,69095
1018,822,62,3,1:09.149,69149
1018,822,63,3,1:08.601,68601
1018,822,64,3,1:08.937,68937
1018,822,65,3,1:09.641,69641
1018,822,66,3,1:08.940,68940
1018,822,67,3,1:09.013,69013
1018,822,68,3,1:08.905,68905
1018,822,69,3,1:09.554,69554
1018,822,70,3,1:09.556,69556
1018,822,71,3,1:09.699,69699
1018,1,1,3,1:13.741,73741
1018,1,2,3,1:10.327,70327
1018,1,3,3,1:10.182,70182
1018,1,4,3,1:09.867,69867
1018,1,5,3,1:09.611,69611
1018,1,6,3,1:09.666,69666
1018,1,7,3,1:09.689,69689
1018,1,8,3,1:09.724,69724
1018,1,9,3,1:09.845,69845
1018,1,10,3,1:09.807,69807
1018,1,11,3,1:09.956,69956
1018,1,12,3,1:10.018,70018
1018,1,13,3,1:09.599,69599
1018,1,14,3,1:09.724,69724
1018,1,15,3,1:09.809,69809
1018,1,16,3,1:09.300,69300
1018,1,17,3,1:09.324,69324
1018,1,18,3,1:09.417,69417
1018,1,19,3,1:09.507,69507
1018,1,20,3,1:09.413,69413
1018,1,21,2,1:09.694,69694
1018,1,22,2,1:08.842,68842
1018,1,23,1,1:08.932,68932
1018,1,24,1,1:09.266,69266
1018,1,25,1,1:09.493,69493
1018,1,26,1,1:09.215,69215
1018,1,27,1,1:09.800,69800
1018,1,28,1,1:10.238,70238
1018,1,29,1,1:09.963,69963
1018,1,30,1,1:13.641,73641
1018,1,31,5,1:35.141,95141
1018,1,32,5,1:09.154,69154
1018,1,33,5,1:09.781,69781
1018,1,34,5,1:09.714,69714
1018,1,35,5,1:09.361,69361
1018,1,36,5,1:08.908,68908
1018,1,37,5,1:08.946,68946
1018,1,38,5,1:08.966,68966
1018,1,39,5,1:08.733,68733
1018,1,40,5,1:08.884,68884
1018,1,41,5,1:08.724,68724
1018,1,42,5,1:09.341,69341
1018,1,43,5,1:09.276,69276
1018,1,44,5,1:09.158,69158
1018,1,45,5,1:09.115,69115
1018,1,46,5,1:08.972,68972
1018,1,47,5,1:08.955,68955
1018,1,48,5,1:08.879,68879
1018,1,49,5,1:08.584,68584
1018,1,50,5,1:08.305,68305
1018,1,51,4,1:08.872,68872
1018,1,52,4,1:08.740,68740
1018,1,53,4,1:08.422,68422
1018,1,54,4,1:08.271,68271
1018,1,55,4,1:08.478,68478
1018,1,56,4,1:08.606,68606
1018,1,57,4,1:08.449,68449
1018,1,58,4,1:08.184,68184
1018,1,59,4,1:08.230,68230
1018,1,60,4,1:08.495,68495
1018,1,61,4,1:08.885,68885
1018,1,62,4,1:08.603,68603
1018,1,63,4,1:08.256,68256
1018,1,64,4,1:08.254,68254
1018,1,65,4,1:08.298,68298
1018,1,66,4,1:08.145,68145
1018,1,67,4,1:08.406,68406
1018,1,68,4,1:08.130,68130
1018,1,69,4,1:08.050,68050
1018,1,70,5,1:09.929,69929
1018,1,71,5,1:10.417,70417
1018,8,1,4,1:15.308,75308
1018,8,2,4,1:10.996,70996
1018,8,3,4,1:10.409,70409
1018,8,4,4,1:10.723,70723
1018,8,5,4,1:10.733,70733
1018,8,6,5,1:11.461,71461
1018,8,7,5,1:10.724,70724
1018,8,8,5,1:11.039,71039
1018,8,9,6,1:11.815,71815
1018,8,10,6,1:11.062,71062
1018,8,11,6,1:10.633,70633
1018,8,12,6,1:10.646,70646
1018,8,13,6,1:11.028,71028
1018,8,14,7,1:11.917,71917
1018,8,15,7,1:10.903,70903
1018,8,16,7,1:10.151,70151
1018,8,17,7,1:10.477,70477
1018,8,18,7,1:10.839,70839
1018,8,19,7,1:10.587,70587
1018,8,20,7,1:10.360,70360
1018,8,21,7,1:10.531,70531
1018,8,22,6,1:10.559,70559
1018,8,23,8,1:13.870,73870
1018,8,24,15,1:27.740,87740
1018,8,25,14,1:10.472,70472
1018,8,26,12,1:10.204,70204
1018,8,27,11,1:10.197,70197
1018,8,28,11,1:09.568,69568
1018,8,29,10,1:09.920,69920
1018,8,30,9,1:09.461,69461
1018,8,31,9,1:09.808,69808
1018,8,32,10,1:11.225,71225
1018,8,33,10,1:10.228,70228
1018,8,34,10,1:10.048,70048
1018,8,35,10,1:10.233,70233
1018,8,36,10,1:10.138,70138
1018,8,37,10,1:09.854,69854
1018,8,38,10,1:10.329,70329
1018,8,39,10,1:09.909,69909
1018,8,40,10,1:10.196,70196
1018,8,41,10,1:09.957,69957
1018,8,42,9,1:10.125,70125
1018,8,43,9,1:10.022,70022
1018,8,44,9,1:10.176,70176
1018,8,45,9,1:10.416,70416
1018,8,46,8,1:10.063,70063
1018,8,47,8,1:09.461,69461
1018,8,48,8,1:09.661,69661
1018,8,49,8,1:09.679,69679
1018,8,50,8,1:09.708,69708
1018,8,51,8,1:09.590,69590
1018,8,52,8,1:09.790,69790
1018,8,53,9,1:10.534,70534
1018,8,54,9,1:09.751,69751
1018,8,55,9,1:09.817,69817
1018,8,56,9,1:11.118,71118
1018,8,57,9,1:09.126,69126
1018,8,58,9,1:09.137,69137
1018,8,59,9,1:10.419,70419
1018,8,60,9,1:09.433,69433
1018,8,61,9,1:09.509,69509
1018,8,62,9,1:09.242,69242
1018,8,63,9,1:09.404,69404
1018,8,64,9,1:09.383,69383
1018,8,65,9,1:09.395,69395
1018,8,66,9,1:09.693,69693
1018,8,67,9,1:09.705,69705
1018,8,68,9,1:09.448,69448
1018,8,69,9,1:10.086,70086
1018,8,70,9,1:12.164,72164
1018,846,1,5,1:16.040,76040
1018,846,2,5,1:11.101,71101
1018,846,3,5,1:10.871,70871
1018,846,4,6,1:11.572,71572
1018,846,5,6,1:10.970,70970
1018,846,6,6,1:10.457,70457
1018,846,7,7,1:11.802,71802
1018,846,8,7,1:10.754,70754
1018,846,9,7,1:10.875,70875
1018,846,10,7,1:10.820,70820
1018,846,11,7,1:10.599,70599
1018,846,12,7,1:10.555,70555
1018,846,13,7,1:10.959,70959
1018,846,14,6,1:10.417,70417
1018,846,15,6,1:10.685,70685
1018,846,16,6,1:10.160,70160
1018,846,17,6,1:10.003,70003
1018,846,18,6,1:09.914,69914
1018,846,19,6,1:10.146,70146
1018,846,20,6,1:10.261,70261
1018,846,21,6,1:10.085,70085
1018,846,22,5,1:10.256,70256
1018,846,23,5,1:10.145,70145
1018,846,24,5,1:10.374,70374
1018,846,25,6,1:14.828,74828
1018,846,26,11,1:27.759,87759
1018,846,27,9,1:09.593,69593
1018,846,28,9,1:10.006,70006
1018,846,29,8,1:09.941,69941
1018,846,30,8,1:09.926,69926
1018,846,31,8,1:09.907,69907
1018,846,32,8,1:09.569,69569
1018,846,33,8,1:09.836,69836
1018,846,34,8,1:09.823,69823
1018,846,35,8,1:09.824,69824
1018,846,36,8,1:09.888,69888
1018,846,37,8,1:10.109,70109
1018,846,38,8,1:10.768,70768
1018,846,39,8,1:10.289,70289
1018,846,40,8,1:09.838,69838
1018,846,41,7,1:09.509,69509
1018,846,42,6,1:10.594,70594
1018,846,43,6,1:09.619,69619
1018,846,44,6,1:09.642,69642
1018,846,45,6,1:09.441,69441
1018,846,46,6,1:09.237,69237
1018,846,47,6,1:09.292,69292
1018,846,48,6,1:09.588,69588
1018,846,49,6,1:09.667,69667
1018,846,50,6,1:09.805,69805
1018,846,51,6,1:09.444,69444
1018,846,52,6,1:09.134,69134
1018,846,53,6,1:09.274,69274
1018,846,54,6,1:09.680,69680
1018,846,55,6,1:09.282,69282
1018,846,56,6,1:09.118,69118
1018,846,57,6,1:08.982,68982
1018,846,58,6,1:09.029,69029
1018,846,59,6,1:08.999,68999
1018,846,60,6,1:09.285,69285
1018,846,61,6,1:08.988,68988
1018,846,62,6,1:09.396,69396
1018,846,63,6,1:09.085,69085
1018,846,64,6,1:09.106,69106
1018,846,65,6,1:09.070,69070
1018,846,66,6,1:09.903,69903
1018,846,67,6,1:08.771,68771
1018,846,68,6,1:08.874,68874
1018,846,69,6,1:08.699,68699
1018,846,70,6,1:11.051,71051
1018,20,1,6,1:16.365,76365
1018,20,2,6,1:11.290,71290
1018,20,3,6,1:10.855,70855
1018,20,4,5,1:09.828,69828
1018,20,5,5,1:10.361,70361
1018,20,6,4,1:09.522,69522
1018,20,7,4,1:09.919,69919
1018,20,8,4,1:10.010,70010
1018,20,9,4,1:09.800,69800
1018,20,10,4,1:09.384,69384
1018,20,11,4,1:09.658,69658
1018,20,12,4,1:09.475,69475
1018,20,13,4,1:09.393,69393
1018,20,14,4,1:09.497,69497
1018,20,15,4,1:09.547,69547
1018,20,16,4,1:09.400,69400
1018,20,17,4,1:09.396,69396
1018,20,18,4,1:09.073,69073
1018,20,19,4,1:09.233,69233
1018,20,20,4,1:09.219,69219
1018,20,21,4,1:12.785,72785
1018,20,22,8,1:30.434,90434
1018,20,23,6,1:10.018,70018
1018,20,24,6,1:08.851,68851
1018,20,25,5,1:08.919,68919
1018,20,26,5,1:08.915,68915
1018,20,27,5,1:08.975,68975
1018,20,28,5,1:08.847,68847
1018,20,29,5,1:08.750,68750
1018,20,30,5,1:08.345,68345
1018,20,31,4,1:08.625,68625
1018,20,32,3,1:08.913,68913
1018,20,33,3,1:08.660,68660
1018,20,34,3,1:08.830,68830
1018,20,35,3,1:08.749,68749
1018,20,36,3,1:08.718,68718
1018,20,37,3,1:08.730,68730
1018,20,38,3,1:08.713,68713
1018,20,39,3,1:08.795,68795
1018,20,40,3,1:08.724,68724
1018,20,41,3,1:08.541,68541
1018,20,42,3,1:08.717,68717
1018,20,43,3,1:08.663,68663
1018,20,44,3,1:08.656,68656
1018,20,45,3,1:08.593,68593
1018,20,46,3,1:08.666,68666
1018,20,47,3,1:09.302,69302
1018,20,48,3,1:08.869,68869
1018,20,49,3,1:09.066,69066
1018,20,50,4,1:13.012,73012
1018,20,51,5,1:25.660,85660
1018,20,52,5,1:08.078,68078
1018,20,53,5,1:07.787,67787
1018,20,54,5,1:08.079,68079
1018,20,55,5,1:08.124,68124
1018,20,56,5,1:07.915,67915
1018,20,57,5,1:07.923,67923
1018,20,58,5,1:07.896,67896
1018,20,59,5,1:08.016,68016
1018,20,60,5,1:07.775,67775
1018,20,61,5,1:08.028,68028
1018,20,62,5,1:07.676,67676
1018,20,63,5,1:08.327,68327
1018,20,64,5,1:08.045,68045
1018,20,65,5,1:08.033,68033
1018,20,66,5,1:07.866,67866
1018,20,67,5,1:08.137,68137
1018,20,68,5,1:08.127,68127
1018,20,69,5,1:07.923,67923
1018,20,70,4,1:07.898,67898
1018,20,71,4,1:08.513,68513
1018,830,1,7,1:16.629,76629
1018,830,2,7,1:11.495,71495
1018,830,3,7,1:10.999,70999
1018,830,4,7,1:11.100,71100
1018,830,5,7,1:10.839,70839
1018,830,6,7,1:10.436,70436
1018,830,7,6,1:09.743,69743
1018,830,8,6,1:10.574,70574
1018,830,9,5,1:09.944,69944
1018,830,10,5,1:09.871,69871
1018,830,11,5,1:09.612,69612
1018,830,12,5,1:09.564,69564
1018,830,13,5,1:09.744,69744
1018,830,14,5,1:09.700,69700
1018,830,15,5,1:09.614,69614
1018,830,16,5,1:09.252,69252
1018,830,17,5,1:09.304,69304
1018,830,18,5,1:09.217,69217
1018,830,19,5,1:09.234,69234
1018,830,20,5,1:09.273,69273
1018,830,21,5,1:09.346,69346
1018,830,22,3,1:09.187,69187
1018,830,23,2,1:09.410,69410
1018,830,24,2,1:09.160,69160
1018,830,25,2,1:09.266,69266
1018,830,26,2,1:09.229,69229
1018,830,27,2,1:09.144,69144
1018,830,28,2,1:09.148,69148
1018,830,29,2,1:09.350,69350
1018,830,30,2,1:09.468,69468
1018,830,31,1,1:12.701,72701
1018,830,32,4,1:25.521,85521
1018,830,33,4,1:08.783,68783
1018,830,34,4,1:08.717,68717
1018,830,35,4,1:08.709,68709
1018,830,36,4,1:08.655,68655
1018,830,37,4,1:08.617,68617
1018,830,38,4,1:08.502,68502
1018,830,39,4,1:08.373,68373
1018,830,40,4,1:08.512,68512
1018,830,41,4,1:08.646,68646
1018,830,42,4,1:08.659,68659
1018,830,43,4,1:08.317,68317
1018,830,44,4,1:08.165,68165
1018,830,45,4,1:08.265,68265
1018,830,46,4,1:08.432,68432
1018,830,47,4,1:08.751,68751
1018,830,48,4,1:09.022,69022
1018,830,49,4,1:08.927,68927
1018,830,50,3,1:07.844,67844
1018,830,51,3,1:08.236,68236
1018,830,52,3,1:08.413,68413
1018,830,53,3,1:08.474,68474
1018,830,54,3,1:08.283,68283
1018,830,55,3,1:09.005,69005
1018,830,56,2,1:07.930,67930
1018,830,57,2,1:08.279,68279
1018,830,58,2,1:07.766,67766
1018,830,59,2,1:08.079,68079
1018,830,60,2,1:07.475,67475
1018,830,61,2,1:07.750,67750
1018,830,62,2,1:07.784,67784
1018,830,63,2,1:07.874,67874
1018,830,64,2,1:07.592,67592
1018,830,65,2,1:07.605,67605
1018,830,66,2,1:07.911,67911
1018,830,67,2,1:08.981,68981
1018,830,68,2,1:09.276,69276
1018,830,69,1,1:08.176,68176
1018,830,70,1,1:07.944,67944
1018,830,71,1,1:08.019,68019
1018,842,1,8,1:17.049,77049
1018,842,2,8,1:12.107,72107
1018,842,3,8,1:10.891,70891
1018,842,4,8,1:10.798,70798
1018,842,5,8,1:11.112,71112
1018,842,6,8,1:10.765,70765
